timestep,1 veh – route0,1 veh – route1,1 veh – route2,10 veh – route0,10 veh – route1,10 veh – route2,20 veh – route0,20 veh – route1,20 veh – route2,50 veh – route0,50 veh – route1,50 veh – route2,70 veh – route0,70 veh – route1,70 veh – route2,80 veh – route0,80 veh – route1,80 veh – route2,100 veh – route0,100 veh – route1,100 veh – route2,150 veh – route0,150 veh – route1,150 veh – route2,180 veh – route0,180 veh – route1,180 veh – route2,200 veh – route0,200 veh – route1,200 veh – route2,220 veh – route0,220 veh – route1,220 veh – route2,230 veh – route0,230 veh – route1,230 veh – route2,240 veh – route0,240 veh – route1,240 veh – route2,250 veh – route0,250 veh – route1,250 veh – route2,300 veh – route0,300 veh – route1,300 veh – route2,400 veh – route0,400 veh – route1,400 veh – route2,500 veh – route0,500 veh – route1,500 veh – route2,600 veh – route0,600 veh – route1,600 veh – route2,700 veh – route0,700 veh – route1,700 veh – route2,800 veh – route0,800 veh – route1,800 veh – route2,900 veh – route0,900 veh – route1,900 veh – route2,1000 veh – route0,1000 veh – route1,1000 veh – route2,2000 veh – route0,2000 veh – route1,2000 veh – route2,5000 veh – route0,5000 veh – route1
463,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,306.310000,333.700000,277.610000,314.420000,336.850000,277.810000,315.390000,337.050000,277.530000,318.880000,339.880000,282.610000,322.720000,354.580000,282.890000,323.600000,358.610000,283.390000,319.880000,358.620000,284.140000,319.350000,361.070000,284.390000,323.880000,367.410000,284.310000,324.850000,368.110000,284.390000,325.240000,368.830000,285.080000,322.860000,373.780000,286.500000,324.460000,367.110000,286.970000,328.080000,373.430000,286.330000,327.960000,365.390000,286.860000,329.140000,369.730000,287.250000,328.930000,368.430000,287.310000,328.880000,365.060000,287.560000,328.780000,366.270000,287.560000,328.780000,366.270000,,
464,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,306.310000,333.700000,277.610000,314.420000,336.850000,277.810000,315.390000,337.050000,277.530000,318.880000,339.880000,282.610000,322.720000,354.780000,282.890000,327.050000,358.960000,283.390000,319.880000,358.990000,284.140000,323.000000,361.430000,284.390000,323.880000,367.730000,284.310000,324.850000,368.190000,284.390000,328.730000,369.270000,285.080000,325.570000,374.440000,286.500000,324.460000,367.110000,286.970000,328.080000,373.780000,286.330000,327.960000,365.600000,286.860000,332.650000,369.930000,287.250000,328.930000,369.000000,287.310000,328.880000,365.510000,287.560000,332.310000,366.930000,287.560000,332.310000,366.930000,,
464,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,306.310000,333.700000,277.610000,314.420000,336.850000,277.810000,315.390000,337.050000,277.530000,318.880000,339.880000,282.610000,322.720000,354.780000,282.890000,327.050000,358.960000,283.390000,319.880000,358.990000,284.140000,323.000000,361.430000,284.390000,323.880000,367.730000,284.310000,324.850000,368.190000,284.390000,328.730000,369.270000,285.080000,325.570000,374.440000,286.500000,324.460000,367.110000,286.970000,328.080000,373.780000,286.330000,327.960000,365.600000,286.860000,332.650000,369.930000,287.250000,328.930000,369.000000,287.310000,328.880000,365.510000,287.560000,332.310000,366.930000,287.560000,332.310000,366.930000,,
464,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,306.310000,333.700000,277.610000,314.420000,336.850000,277.810000,315.390000,337.050000,277.530000,318.880000,339.880000,282.610000,322.720000,354.780000,282.890000,327.050000,358.960000,283.390000,319.880000,358.990000,284.140000,323.000000,361.430000,284.390000,323.880000,367.730000,284.310000,324.850000,368.190000,284.390000,328.730000,369.270000,285.080000,325.570000,374.440000,286.500000,324.460000,367.110000,286.970000,328.080000,373.780000,286.330000,327.960000,365.600000,286.860000,332.650000,369.930000,287.250000,328.930000,369.000000,287.310000,328.880000,365.510000,287.560000,332.310000,366.930000,287.560000,332.310000,366.930000,,
465,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,306.310000,333.700000,277.610000,314.420000,336.850000,277.810000,315.390000,337.050000,277.530000,318.880000,339.880000,282.610000,322.720000,354.850000,282.890000,327.050000,359.290000,283.390000,319.880000,359.840000,284.140000,323.000000,361.920000,284.390000,327.270000,367.730000,284.310000,324.850000,368.190000,284.390000,328.730000,369.270000,285.080000,325.570000,374.440000,286.500000,324.460000,367.690000,286.970000,331.540000,374.040000,286.330000,331.570000,365.600000,286.860000,332.650000,370.340000,287.250000,328.930000,369.000000,287.310000,332.300000,365.510000,287.560000,332.310000,366.930000,287.560000,332.310000,366.930000,,
466,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,318.880000,339.880000,282.610000,326.080000,355.050000,282.890000,327.050000,359.530000,283.390000,323.610000,360.000000,284.140000,323.000000,362.430000,284.390000,327.270000,368.070000,284.310000,328.360000,368.670000,284.390000,328.730000,369.780000,285.080000,325.570000,374.610000,286.500000,327.120000,367.690000,286.970000,331.540000,374.520000,286.330000,331.570000,365.770000,286.860000,332.650000,370.340000,287.250000,332.510000,369.580000,287.310000,332.300000,365.660000,287.560000,332.310000,367.100000,287.560000,332.310000,367.100000,,
466,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,318.880000,339.880000,282.610000,326.080000,355.050000,282.890000,327.050000,359.530000,283.390000,323.610000,360.000000,284.140000,323.000000,362.430000,284.390000,327.270000,368.070000,284.310000,328.360000,368.670000,284.390000,328.730000,369.780000,285.080000,325.570000,374.610000,286.500000,327.120000,367.690000,286.970000,331.540000,374.520000,286.330000,331.570000,365.770000,286.860000,332.650000,370.340000,287.250000,332.510000,369.580000,287.310000,332.300000,365.660000,287.560000,332.310000,367.100000,287.560000,332.310000,367.100000,,
466,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,318.880000,339.880000,282.610000,326.080000,355.050000,282.890000,327.050000,359.530000,283.390000,323.610000,360.000000,284.140000,323.000000,362.430000,284.390000,327.270000,368.070000,284.310000,328.360000,368.670000,284.390000,328.730000,369.780000,285.080000,325.570000,374.610000,286.500000,327.120000,367.690000,286.970000,331.540000,374.520000,286.330000,331.570000,365.770000,286.860000,332.650000,370.340000,287.250000,332.510000,369.580000,287.310000,332.300000,365.660000,287.560000,332.310000,367.100000,287.560000,332.310000,367.100000,,
467,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,318.880000,339.880000,282.610000,326.080000,355.050000,282.890000,327.050000,359.530000,283.390000,323.610000,360.090000,284.140000,323.000000,362.710000,284.390000,327.270000,368.410000,284.310000,328.360000,368.670000,284.390000,328.730000,369.780000,285.080000,325.570000,374.930000,286.500000,327.120000,367.690000,286.970000,331.540000,374.520000,286.330000,331.570000,366.250000,286.860000,332.650000,370.340000,287.250000,332.510000,369.580000,287.310000,332.300000,365.660000,287.560000,332.310000,367.100000,287.560000,332.310000,367.100000,,
468,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,359.880000,283.390000,323.610000,360.220000,284.140000,323.000000,362.770000,284.390000,327.270000,368.840000,284.310000,328.360000,369.120000,284.390000,328.730000,369.920000,285.080000,325.570000,375.240000,286.500000,327.120000,368.430000,286.970000,331.540000,374.870000,286.330000,331.570000,366.450000,286.860000,332.650000,370.580000,287.250000,332.510000,370.090000,287.310000,332.300000,365.730000,287.560000,332.310000,367.180000,287.560000,332.310000,367.180000,,
468,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,359.880000,283.390000,323.610000,360.220000,284.140000,323.000000,362.770000,284.390000,327.270000,368.840000,284.310000,328.360000,369.120000,284.390000,328.730000,369.920000,285.080000,325.570000,375.240000,286.500000,327.120000,368.430000,286.970000,331.540000,374.870000,286.330000,331.570000,366.450000,286.860000,332.650000,370.580000,287.250000,332.510000,370.090000,287.310000,332.300000,365.730000,287.560000,332.310000,367.180000,287.560000,332.310000,367.180000,,
468,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,359.880000,283.390000,323.610000,360.220000,284.140000,323.000000,362.770000,284.390000,327.270000,368.840000,284.310000,328.360000,369.120000,284.390000,328.730000,369.920000,285.080000,325.570000,375.240000,286.500000,327.120000,368.430000,286.970000,331.540000,374.870000,286.330000,331.570000,366.450000,286.860000,332.650000,370.580000,287.250000,332.510000,370.090000,287.310000,332.300000,365.730000,287.560000,332.310000,367.180000,287.560000,332.310000,367.180000,,
469,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,359.880000,283.390000,323.610000,360.220000,284.140000,323.000000,363.020000,284.390000,327.270000,368.840000,284.310000,328.360000,369.220000,284.390000,328.730000,369.920000,285.080000,325.570000,375.640000,286.500000,327.120000,368.430000,286.970000,331.540000,375.210000,286.330000,331.570000,366.440000,286.860000,332.650000,370.580000,287.250000,332.510000,370.400000,287.310000,332.300000,365.860000,287.560000,332.310000,367.420000,287.560000,332.310000,367.420000,,
470,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,360.110000,283.390000,323.610000,360.420000,284.140000,323.000000,363.120000,293.290000,327.270000,369.000000,284.310000,331.210000,369.600000,284.390000,328.730000,370.160000,285.080000,325.570000,376.340000,286.500000,327.120000,368.390000,286.970000,331.540000,375.610000,286.330000,331.570000,366.640000,286.860000,332.650000,370.990000,287.250000,332.510000,370.400000,287.310000,332.300000,365.930000,287.560000,332.310000,367.560000,287.560000,332.310000,367.560000,,
470,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,360.110000,283.390000,323.610000,360.420000,284.140000,323.000000,363.120000,293.290000,327.270000,369.000000,284.310000,331.210000,369.600000,284.390000,328.730000,370.160000,285.080000,325.570000,376.340000,286.500000,327.120000,368.390000,286.970000,331.540000,375.610000,286.330000,331.570000,366.640000,286.860000,332.650000,370.990000,287.250000,332.510000,370.400000,287.310000,332.300000,365.930000,287.560000,332.310000,367.560000,287.560000,332.310000,367.560000,,
470,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,360.110000,283.390000,323.610000,360.420000,284.140000,323.000000,363.120000,293.290000,327.270000,369.000000,284.310000,331.210000,369.600000,284.390000,328.730000,370.160000,285.080000,325.570000,376.340000,286.500000,327.120000,368.390000,286.970000,331.540000,375.610000,286.330000,331.570000,366.640000,286.860000,332.650000,370.990000,287.250000,332.510000,370.400000,287.310000,332.300000,365.930000,287.560000,332.310000,367.560000,287.560000,332.310000,367.560000,,
471,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,256.640000,241.420000,330.710000,274.030000,308.770000,333.700000,277.610000,317.550000,336.850000,277.810000,318.530000,337.050000,277.530000,322.040000,339.880000,282.610000,326.080000,355.160000,282.890000,327.050000,360.190000,283.390000,323.610000,360.700000,284.140000,323.000000,363.320000,293.290000,327.270000,369.000000,284.310000,331.210000,369.600000,284.390000,328.730000,370.160000,294.630000,325.570000,376.340000,286.500000,327.120000,368.390000,286.970000,331.540000,375.610000,286.330000,331.570000,366.840000,296.450000,332.650000,370.990000,287.250000,332.510000,370.990000,287.310000,332.300000,365.830000,287.560000,332.310000,367.560000,287.560000,332.310000,367.560000,,
472,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,282.840000,311.130000,333.700000,286.610000,317.550000,336.850000,286.970000,318.530000,337.050000,285.320000,322.040000,339.880000,291.390000,329.090000,355.160000,292.470000,327.050000,360.410000,292.450000,326.280000,361.250000,293.530000,325.700000,363.410000,293.290000,330.070000,369.390000,293.580000,331.210000,369.740000,293.500000,331.590000,370.160000,294.630000,328.420000,376.970000,295.710000,327.120000,368.290000,296.530000,331.540000,376.000000,296.000000,331.570000,366.810000,296.450000,335.550000,371.540000,296.870000,335.380000,371.430000,296.920000,335.170000,366.040000,296.610000,335.180000,367.890000,296.610000,335.180000,367.890000,,
472,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,282.840000,311.130000,333.700000,286.610000,317.550000,336.850000,286.970000,318.530000,337.050000,285.320000,322.040000,339.880000,291.390000,329.090000,355.160000,292.470000,327.050000,360.410000,292.450000,326.280000,361.250000,293.530000,325.700000,363.410000,293.290000,330.070000,369.390000,293.580000,331.210000,369.740000,293.500000,331.590000,370.160000,294.630000,328.420000,376.970000,295.710000,327.120000,368.290000,296.530000,331.540000,376.000000,296.000000,331.570000,366.810000,296.450000,335.550000,371.540000,296.870000,335.380000,371.430000,296.920000,335.170000,366.040000,296.610000,335.180000,367.890000,296.610000,335.180000,367.890000,,
472,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,282.840000,311.130000,333.700000,286.610000,317.550000,336.850000,286.970000,318.530000,337.050000,285.320000,322.040000,339.880000,291.390000,329.090000,355.160000,292.470000,327.050000,360.410000,292.450000,326.280000,361.250000,293.530000,325.700000,363.410000,293.290000,330.070000,369.390000,293.580000,331.210000,369.740000,293.500000,331.590000,370.160000,294.630000,328.420000,376.970000,295.710000,327.120000,368.290000,296.530000,331.540000,376.000000,296.000000,331.570000,366.810000,296.450000,335.550000,371.540000,296.870000,335.380000,371.430000,296.920000,335.170000,366.040000,296.610000,335.180000,367.890000,296.610000,335.180000,367.890000,,
473,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,282.840000,311.130000,333.700000,286.610000,320.420000,336.850000,286.970000,318.530000,337.050000,285.320000,325.030000,339.880000,291.390000,329.090000,355.160000,292.470000,329.880000,360.640000,292.450000,326.280000,361.250000,293.530000,325.700000,363.830000,293.290000,330.070000,369.680000,293.580000,331.210000,369.740000,293.500000,331.590000,370.340000,294.630000,328.420000,376.970000,295.710000,329.990000,368.290000,296.530000,331.540000,376.000000,296.000000,334.420000,366.960000,296.450000,335.550000,371.540000,296.870000,335.380000,371.580000,296.920000,335.170000,366.040000,296.610000,335.180000,367.890000,296.610000,335.180000,367.890000,,
